file,seed,result,objective,time,steps,intervals,cplex_10_objective,cplex_10_time,cplex_10_relative_objective,cplex_10_relative_time,cplex_100_objective,cplex_100_time,cplex_100_relative_objective,cplex_100_relative_time
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1009_data.dat,1009,0,19057651.59487664,1.931838035583496,370,100,16788967.806877926,1.0532147884368896,0.11904319777829367,0.5451879345147973,18801300.350713983,19.967041015625,0.01345135537222081,10.335773831885506
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1000_data.dat,1000,0,15945895.704700597,0.6830592155456543,144,79,13899585.268392928,1.0224289894104004,0.12832834694287187,1.496837999021277,15723421.975818682,17.082671880722046,0.013951786277915542,25.009064356266304
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1001_data.dat,1001,0,17615162.456941146,0.5804483890533447,172,66,15390925.855399616,0.937281608581543,0.126268299084865,1.6147544316733462,17372023.33279162,18.667521953582764,0.01380283177880769,32.160519876758876
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1002_data.dat,1002,0,16082083.55449057,1.5658328533172607,329,89,14074407.755556136,1.0934953689575195,0.12483928417184688,0.6983474427943691,15855668.008611513,15.204288005828857,0.01407874453032767,9.71003257060174
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1003_data.dat,1003,0,21021351.72424354,1.3597822189331055,281,96,18322802.497975655,1.1535460948944092,0.12837182221520502,0.8483315039959042,20730316.701352097,18.033615112304688,0.013844733997566762,13.262134819246267
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1004_data.dat,1004,0,14579591.306078587,1.8120770454406738,372,102,12590803.17365777,1.2653563022613525,0.13640904540250337,0.6982905641043724,14353436.18977017,25.128753185272217,0.015511759661886242,13.867375699338009
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1005_data.dat,1005,0,18645480.944921598,0.9685237407684326,249,76,16151521.484124959,1.1559555530548096,0.13375677828658586,1.1935231986545496,18368517.537601925,31.6867573261261,0.014854184139192608,32.71655199797749
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1006_data.dat,1006,0,17714760.8092166,0.8747966289520264,200,78,15482667.753743492,1.1951525211334229,0.12600187377702549,1.366206134750623,17470545.605912838,32.93541073799133,0.01378597238392866,37.64921999922053
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1007_data.dat,1007,0,17678267.93854925,1.733982801437378,337,91,15493317.221612439,1.1403617858886719,0.1235952936414266,0.6576546116509193,17428184.8166266,23.090795755386353,0.014146358839675572,13.316623288446305
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1008_data.dat,1008,0,15730793.91754096,1.8745710849761963,377,104,13802083.642352354,0.9892375469207764,0.12260730674489076,0.5277140754218653,15515367.59638409,17.685108423233032,0.013694561271739427,9.434215946768218
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1009_data.dat,1009,0,18961800.606871314,1.5308935642242432,298,91,16715992.668792186,1.0622568130493164,0.11843853780770691,0.6938802526011002,18706908.72236079,24.491740703582764,0.013442388188501344,15.998330175222584
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1000_data.dat,1000,0,19011936.28818005,0.8576316833496094,184,92,16333271.813827137,0.7414135932922363,0.14089382763281566,0.864489509525271,18736404.158107586,11.136383771896362,0.014492586441275051,12.98504240002135
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1001_data.dat,1001,0,20219392.959273763,1.0465316772460938,243,81,17471727.135785423,0.7654469013214111,0.13589259722202016,0.731413026441449,19932003.385934368,13.566320657730103,0.014213560907504003,12.963124722062243
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1002_data.dat,1002,0,19103220.9936563,1.9058043956756592,361,103,16438472.265855506,0.7810673713684082,0.1394921164700806,0.4098360635229297,18821713.74372695,12.897733688354492,0.014736114397819685,6.767606223188449
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1003_data.dat,1003,0,24859168.28824516,2.1400911808013916,393,117,21430025.41713748,0.78106689453125,0.1379427835777263,0.3649689796108439,24507961.52084727,13.19576120376587,0.014127856705647004,6.165980833968254
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1004_data.dat,1004,0,17240899.87662399,2.03076434135437,384,111,14696145.28454192,0.9372808933258057,0.1475998706733611,0.4615409450713067,16967799.0024059,16.091912508010864,0.015840291178093928,7.924066904424146
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1005_data.dat,1005,0,21781964.406147063,1.3903005123138428,284,87,18654700.474472024,0.7966899871826172,0.14357125341700117,0.5730343764721094,21449712.89810219,16.022711038589478,0.015253514414480822,11.524638663854965
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1006_data.dat,1006,0,20759485.51359714,2.1631829738616943,404,95,17923919.070412245,0.8105862140655518,0.1365913640454934,0.3747192095444893,20463515.408040866,18.744670867919922,0.014257102150359949,8.665319159043262
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1007_data.dat,1007,0,20311009.719960526,1.9432432651519775,327,108,17555368.553287685,0.8591749668121338,0.1356722883138966,0.4421345398281564,20013361.938036732,18.982513427734375,0.014654504430239215,9.76846994308239
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1008_data.dat,1008,0,19113251.448226422,1.6246206760406494,304,115,16482609.436582435,0.7029595375061035,0.13763445841592234,0.43269148784889333,18839843.311298955,12.065778732299805,0.014304637683863947,7.426828249967384
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1009_data.dat,1009,0,22481654.55384688,1.9370322227478027,333,112,19539468.99968265,0.812309741973877,0.13087050808993003,0.4193578880280908,22169855.688843094,18.455164909362793,0.013869035495451754,9.527546673014543
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1000_data.dat,1000,0,19062403.01580513,0.8603336811065674,182,97,16380611.736367894,0.868586540222168,0.14068484845345533,1.0095926258576622,18787025.605962507,12.46744990348816,0.014446101554683271,14.491412084962704
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1001_data.dat,1001,0,20264991.33085021,0.78106689453125,191,72,17509005.54524976,0.8793141841888428,0.13599738290560737,1.1257860118582481,19976932.52231035,15.527703762054443,0.0142146030973789,19.880120218605924
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1002_data.dat,1002,0,19100857.432614885,2.1464381217956543,405,104,16440375.582765764,0.992476224899292,0.1392859906543423,0.4623828727329033,18819973.027978323,13.60375189781189,0.014705329623420424,6.337826261877675
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1003_data.dat,1003,0,24774684.793158896,1.4684066772460938,280,108,21357838.358458977,1.0558819770812988,0.1379168479125685,0.7190664503525279,24424653.492404893,15.726829051971436,0.014128587454346073,10.710131801815375
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1004_data.dat,1004,0,17075653.812444136,1.6714732646942139,329,107,14554129.530807342,1.0310087203979492,0.14766780290422585,0.6168263305046439,16804591.279605053,20.2126407623291,0.01587421107363639,12.09270958098566
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1005_data.dat,1005,0,21743472.703851275,1.39028000831604,274,84,18636367.618554674,0.984144926071167,0.14289829079355204,0.707875334597669,21412829.981495123,21.421849489212036,0.015206527809956837,15.408298588108876
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1006_data.dat,1006,0,20701011.553445987,2.188779592514038,381,97,17878783.071745664,0.9372804164886475,0.13633287795689975,0.42822055710601936,20405990.625879437,21.632707595825195,0.01425152228937528,9.883456365278795
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1007_data.dat,1007,0,20381178.62227034,1.5963084697723389,292,103,17622914.82522536,0.9747819900512695,0.13533387092888957,0.6106476339064281,20082508.49866703,17.59370470046997,0.014654212552602451,11.021494299895018
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1008_data.dat,1008,0,19122191.52730886,1.37467360496521,283,107,16494675.749575946,0.8374977111816406,0.13740662381612978,0.6092338633379346,18849193.195204817,13.565311670303345,0.014276519075450465,9.868023668532324
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1009_data.dat,1009,0,22309002.254973106,1.9995300769805908,347,119,19394001.818565305,0.8904495239257812,0.13066476048959075,0.44532939723037973,21999600.747520223,20.2343807220459,0.01386890834097752,10.119568070014239
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1000_data.dat,1000,0,19096301.382549174,0.8418431282043457,193,95,16414169.905327277,1.082289457321167,0.1404529297842417,1.2856189247867285,18820589.041809164,14.235907793045044,0.014437996930230956,16.910404463846234
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1001_data.dat,1001,0,20317368.604378495,0.7267758846282959,169,74,17552482.75867265,1.0936028957366943,0.1360848395057418,1.5047319522661506,20028836.112681095,17.132144689559937,0.01420127268032242,23.57280291203119
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1002_data.dat,1002,0,19119724.649143316,1.8589379787445068,353,107,16458951.632685315,1.1558823585510254,0.13916377276788974,0.6217971614801735,18839010.19389684,15.26915693283081,0.014681929807972019,8.213914131305943
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1003_data.dat,1003,0,24731545.65923772,1.2497062683105469,268,104,21319686.76405094,1.0725862979888916,0.13795574858914592,0.8582707194378562,24382343.881541163,16.76381802558899,0.014119690799273743,13.414206562516217
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1004_data.dat,1004,0,17030005.876096185,1.409355640411377,274,102,14516950.027422493,1.2701056003570557,0.14756635241101654,0.9011959536248242,16759316.03060249,20.224244356155396,0.015894876811149136,14.349993554680164
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1005_data.dat,1005,0,21723149.96009714,0.9529013633728027,217,84,18627711.972072437,1.2653281688690186,0.1424948957085256,1.3278689878146237,21394059.63213016,27.825196504592896,0.015149291358365645,29.200500255457047
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1006_data.dat,1006,0,20687047.320691913,1.6871044635772705,330,102,17872013.604933035,1.0798330307006836,0.13607711492703856,0.6400510780530139,20392225.146889407,25.422369718551636,0.014251534751777489,15.068639949328944
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1007_data.dat,1007,0,20447286.628616955,1.390298843383789,259,104,17682659.43805629,1.2184720039367676,0.1352075334382723,0.8764101399747846,20147683.59059989,21.84683346748352,0.01465245944162369,15.7137679941612
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1008_data.dat,1008,0,19117216.481067874,1.2496097087860107,258,106,16494444.298757058,1.280942678451538,0.13719425026693582,1.0250742047258636,18844428.551678523,15.250137329101562,0.014269228454858842,12.203920329585939
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1009_data.dat,1009,0,22214449.874996163,1.8589239120483398,330,109,19316882.544303313,1.046630859375,0.13043615065859696,0.5630304998453229,21906296.749441072,23.462871313095093,0.013871742369903897,12.621749153380604
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1000_data.dat,1000,0,17574269.674015924,0.6389014720916748,136,83,15176844.811041553,0.6860432624816895,0.1364167562831379,1.07378569693333,17321694.695739962,12.062094926834106,0.014371861986925222,18.87942891623724
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1001_data.dat,1001,0,18972646.613997966,1.007068395614624,231,72,16475759.041550579,0.78106689453125,0.13160460020402165,0.7755847546526936,18705399.201655053,13.572132110595703,0.014085932120073277,13.476872245913837
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1002_data.dat,1002,0,17665376.40587682,2.15573787689209,405,103,15313617.744621553,0.7185816764831543,0.13312813761912803,0.3333344393053611,17408958.599002082,12.797241926193237,0.014515275586736634,5.936362701314558
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1003_data.dat,1003,0,23171623.880293317,1.7671358585357666,321,111,20055604.45230378,0.7810664176940918,0.13447566057895527,0.44199568127222355,22844912.078541752,13.985292434692383,0.0140996506519952,7.914101435460924
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1004_data.dat,1004,0,16127390.3473421,1.5465130805969238,307,92,13818772.686211746,0.9216597080230713,0.14314886732501203,0.595959852901683,15873299.987904986,18.612578630447388,0.015755206140898634,12.035189914632534
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1005_data.dat,1005,0,20354826.92153071,1.8753316402435303,370,87,17509517.740387328,0.7548959255218506,0.13978547654137508,0.4025399611045969,20046310.357163332,23.1541748046875,0.015156923984503988,12.346709407452169
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1006_data.dat,1006,0,19385730.321560003,1.577728509902954,288,90,16829902.565398745,0.9372820854187012,0.13184067423649096,0.5940705764874296,19112938.525779024,19.439841270446777,0.014071783278527887,12.321410907154437
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1007_data.dat,1007,0,18990084.626573995,1.12473726272583,210,89,16525308.643441645,0.7807238101959229,0.12979278563525917,0.6941388323027712,18713559.674598463,16.966928482055664,0.01456154395376277,15.0852372766026
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1008_data.dat,1008,0,17569413.49098009,1.6714816093444824,316,111,15252819.299439816,0.687340259552002,0.13185381474057645,0.4112161663696446,17321339.9113753,13.16910457611084,0.01411962782549044,7.878701448157403
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.2_seed1009_data.dat,1009,0,21005469.89842671,1.421543836593628,302,99,18363589.284384005,0.7654454708099365,0.1257710790007407,0.5384606869698327,20716811.069801085,21.249977350234985,0.013742079088040164,14.948520617665375
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.4_seed1000_data.dat,1000,0,17602745.999828182,0.919480562210083,170,88,15212589.212251384,1.0522425174713135,0.13578317767012762,1.1443879954809713,17350632.528264903,13.815891742706299,0.014322394447192527,15.025757270494253
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.4_seed1001_data.dat,1001,0,19011132.898502655,0.8556218147277832,213,71,16508336.753883053,0.9321157932281494,0.1316489742079877,1.0894016225202285,18743421.839052185,16.183353900909424,0.014081804639404484,18.91414363489338
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.4_seed1002_data.dat,1002,0,17676366.687180903,1.780801773071289,324,98,15322289.947521236,1.0466299057006836,0.13317650517891041,0.5877295954706941,17419746.440184996,13.761824131011963,0.014517703300532406,7.727880968625389
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.4_seed1003_data.dat,1003,0,23058154.90701855,1.7348661422729492,358,99,19959429.252365284,1.0357892513275146,0.13438740728166682,0.5970427493446075,22733102.474452477,15.379023551940918,0.014097070380385544,8.864674442139936
MCQN_K200_I40_T500_gdexponential_gdp[0.5]_hdexponential_hdp[0.5]_alpdexponential_alpdp[0.5]_cdexponential_cdp[0.5]_alpr1000_cs2_ar0.2_sr0.9_nz0.4_seed1004_data.dat,1004,0,15956632.342901714,1.3902997970581055,303,89,13673569.01037465,1.020010232925415,0.14307927158218203,0.7336620742402261,15704061.370602882,19.95105791091919,0.015828588819444,14.350184005734532
